idx, row, column, demarcated, area, solidity, eccentricity, equivalent_diameter, perimeter, degree, strength, betweenness
318, 1139, 3822, False, 16767.0000, 0.9496, 0.8198, 146.1109, 542.5168, 170.0000, 121.3921, 0.0000
319, 1061, 3736, False, 360.0000, 0.9574, 0.8889, 21.4095, 76.2843, 173.0000, 157.7574, 0.0000
320, 1066, 4408, False, 881.0000, 0.9681, 0.8386, 33.4921, 118.9117, 119.0000, 106.3328, 0.0000
321, 1118, 4776, False, 5870.0000, 0.9809, 0.9395, 86.4518, 342.3087, 70.0000, 59.1950, 0.0000
322, 1106, 3240, False, 4018.0000, 0.9461, 0.9094, 71.5254, 290.2498, 113.0000, 100.1002, 0.0000
323, 1079, 1103, False, 1718.0000, 0.9817, 0.7063, 46.7699, 156.9533, 43.0000, 35.7708, 0.0000
324, 1074, 4232, False, 1493.0000, 0.9695, 0.7241, 43.5998, 152.2670, 135.0000, 121.9653, 0.0000
325, 1119, 12074, False, 9431.0000, 0.9652, 0.8688, 109.5807, 425.0021, 42.0000, 35.3698, 0.0000
326, 1090, 9649, False, 1660.0000, 0.9840, 0.8815, 45.9737, 168.5685, 24.0000, 18.8129, 0.0000
327, 1144, 3614, False, 12441.0000, 0.8559, 0.9443, 125.8585, 549.8965, 165.0000, 128.0998, 0.0000
328, 1122, 4484, False, 4581.0000, 0.9538, 0.8671, 76.3722, 286.5929, 111.0000, 97.1955, 0.0000
329, 1083, 6980, False, 2088.0000, 0.9858, 0.8190, 51.5609, 178.3675, 45.0000, 36.1926, 0.0000
330, 1234, 2867, False, 6919.0000, 0.8878, 0.9938, 93.8592, 625.2792, 75.0000, 64.4522, 0.0000
331, 1126, 6842, False, 7323.0000, 0.9822, 0.5478, 96.5605, 328.0488, 45.0000, 36.3744, 0.0000
332, 1102, 12295, False, 997.0000, 0.8839, 0.9447, 35.6289, 155.0538, 38.0000, 35.2158, 0.0000
333, 1107, 7828, False, 3452.0000, 0.8990, 0.7014, 66.2965, 250.5513, 63.0000, 52.1282, 0.0000
334, 1122, 1831, False, 3282.0000, 0.9704, 0.7525, 64.6434, 229.9655, 55.0000, 51.1689, 0.0000
335, 1188, 1440, False, 15082.0000, 0.7823, 0.8740, 138.5749, 787.6711, 52.0000, 38.8193, 0.0001
336, 1102, 7039, False, 1456.0000, 0.9778, 0.7795, 43.0562, 155.0538, 50.0000, 40.9811, 0.0000
337, 1154, 1705, False, 5616.0000, 0.8928, 0.8686, 84.5607, 333.1787, 57.0000, 50.7078, 0.0000
338, 1137, 3463, False, 3237.0000, 0.9535, 0.9314, 64.1987, 269.0782, 141.0000, 128.0876, 0.0000
339, 1197, 677, False, 10961.0000, 0.8555, 0.9559, 118.1354, 545.2031, 22.0000, 17.0632, 0.0000
340, 1109, 3723, False, 850.0000, 0.9748, 0.8214, 32.8976, 112.9533, 171.0000, 157.0144, 0.0000
341, 1117, 1765, False, 1560.0000, 0.9768, 0.7480, 44.5674, 153.0538, 53.0000, 48.8523, 0.0000
342, 1131, 3680, False, 2812.0000, 0.9016, 0.9273, 59.8360, 245.2792, 168.0000, 153.8860, 0.0000
343, 1184, 6921, False, 20799.0000, 0.9050, 0.7936, 162.7332, 645.6295, 51.0000, 33.9363, 0.0000
344, 1229, 7908, False, 25557.0000, 0.9022, 0.9110, 180.3890, 747.5118, 58.0000, 34.0733, 0.0000
345, 1112, 4248, False, 412.0000, 0.8803, 0.8539, 22.9036, 87.2548, 130.0000, 116.5743, 0.0000
346, 1229, 9457, False, 9185.0000, 0.8540, 0.9851, 108.1421, 602.2914, 27.0000, 21.6533, 0.0000
347, 1145, 4217, False, 3290.0000, 0.9850, 0.6019, 64.7222, 214.7939, 137.0000, 123.5364, 0.0000
348, 1166, 7049, False, 6738.0000, 0.9422, 0.7122, 92.6234, 347.3209, 59.0000, 49.5580, 0.0000
349, 1288, 11207, False, 32103.0000, 0.9516, 0.8556, 202.1752, 761.6123, 18.0000, 10.5660, 0.0000
350, 1182, 12278, False, 3893.0000, 0.9449, 0.8354, 70.4040, 259.8234, 40.0000, 37.3897, 0.0000
351, 1382, 9095, False, 144357.0000, 0.9477, 0.4968, 428.7202, 1761.9911, 26.0000, 2.4400, 0.0082
352, 1738, 5467, False, 681384.0000, 0.9119, 0.6081, 931.4317, 3887.8086, 11.0000, 0.0000, 0.1205
353, 1173, 4397, False, 643.0000, 0.9802, 0.8378, 28.6128, 100.0833, 123.0000, 110.1627, 0.0000
354, 1190, 1933, False, 1621.0000, 0.9789, 0.8470, 45.4304, 162.6102, 59.0000, 55.4870, 0.0000
355, 1242, 4027, False, 26855.0000, 0.9883, 0.7583, 184.9131, 641.0854, 154.0000, 90.9994, 0.0003
356, 1181, 4357, False, 661.0000, 0.9650, 0.7545, 29.0105, 98.3259, 134.0000, 120.1288, 0.0000
357, 1307, 4483, False, 21306.0000, 0.7087, 0.8514, 164.7047, 946.4651, 112.0000, 73.7350, 0.0000
358, 1348, 722, False, 18257.0000, 0.6150, 0.9725, 152.4649, 1033.1463, 20.0000, 14.0749, 0.0000
359, 1208, 11923, False, 2854.0000, 0.9818, 0.6406, 60.2812, 203.8234, 46.0000, 42.3439, 0.0000
360, 1184, 3710, False, 352.0000, 0.9697, 0.6310, 21.1703, 71.4558, 168.0000, 152.7677, 0.0003
361, 1205, 4322, False, 2344.0000, 0.9662, 0.6131, 54.6303, 186.6102, 132.0000, 119.4681, 0.0000
362, 1209, 7104, False, 1978.0000, 0.9787, 0.7201, 50.1843, 172.7107, 66.0000, 56.4080, 0.0000
363, 1236, 12100, False, 8408.0000, 0.7949, 0.5559, 103.4669, 497.9310, 46.0000, 40.1890, 0.0000
364, 1221, 1740, False, 1692.0000, 0.9543, 0.7720, 46.4147, 168.1249, 59.0000, 54.7572, 0.0000
365, 1227, 3343, False, 2228.0000, 0.9776, 0.8963, 53.2614, 200.7523, 128.0000, 116.4403, 0.0000
366, 1354, 3411, False, 40055.0000, 0.9865, 0.8381, 225.8309, 813.0265, 156.0000, 68.2867, 0.0007
367, 1227, 12308, False, 1063.0000, 0.9525, 0.7545, 36.7893, 136.7107, 39.0000, 36.4952, 0.0000
368, 1234, 3608, False, 1335.0000, 0.9709, 0.6377, 41.2283, 146.4680, 167.0000, 154.4481, 0.0000
369, 1273, 3695, False, 6210.0000, 0.9807, 0.9019, 88.9203, 334.1076, 171.0000, 150.1603, 0.0000
370, 1238, 11869, False, 2097.0000, 0.9854, 0.6163, 51.6719, 171.6812, 47.0000, 42.4978, 0.0000
371, 1241, 7974, False, 1403.0000, 0.9763, 0.8150, 42.2653, 148.1249, 56.0000, 44.4401, 0.0000
372, 1274, 6295, False, 3716.0000, 0.9787, 0.9448, 68.7849, 278.0244, 28.0000, 20.8037, 0.0000
373, 1247, 9914, False, 2153.0000, 0.9827, 0.3723, 52.3573, 174.5097, 20.0000, 16.8647, 0.0000
374, 1258, 11932, False, 1466.0000, 0.9209, 0.9018, 43.2038, 174.0244, 48.0000, 44.1999, 0.0000
375, 1551, 8630, False, 167357.0000, 0.7976, 0.8852, 461.6119, 2535.7628, 37.0000, 2.0201, 0.0012
376, 1314, 6238, False, 6486.0000, 0.9347, 0.9278, 90.8748, 376.1076, 24.0000, 17.6796, 0.0000
377, 1249, 4317, False, 1082.0000, 0.9757, 0.8639, 37.1166, 134.9117, 133.0000, 120.2062, 0.0000
378, 1263, 12276, False, 2678.0000, 0.9585, 0.2365, 58.3929, 201.1543, 41.0000, 38.9927, 0.0000
379, 1286, 1220, False, 2936.0000, 0.9664, 0.9148, 61.1411, 233.6224, 43.0000, 37.6404, 0.0000
380, 1287, 12143, False, 2649.0000, 0.8789, 0.8617, 58.0759, 239.9655, 45.0000, 42.8702, 0.0000
381, 1277, 7100, False, 2815.0000, 0.9822, 0.6751, 59.8679, 203.7229, 66.0000, 56.9651, 0.0000
382, 1312, 3609, False, 6232.0000, 0.8979, 0.8478, 89.0777, 353.0782, 174.0000, 153.1387, 0.0000
383, 1442, 6934, False, 97684.0000, 0.9027, 0.6876, 352.6686, 1707.5576, 61.0000, 8.1179, 0.0000
384, 1294, 7756, False, 3376.0000, 0.9585, 0.7011, 65.5626, 226.5513, 81.0000, 70.4440, 0.0000
385, 1289, 3281, False, 1294.0000, 0.9693, 0.8717, 40.5903, 149.2965, 135.0000, 123.4362, 0.0000
386, 1293, 4306, False, 2751.0000, 0.9204, 0.6878, 59.1835, 225.1371, 133.0000, 120.3629, 0.0000
387, 1418, 12630, False, 16321.0000, 0.8222, 0.9527, 144.1546, 700.3991, 26.0000, 19.6989, 0.0000
388, 1304, 1843, False, 1361.0000, 0.9841, 0.4690, 41.6279, 138.4680, 60.0000, 55.6596, 0.0000
389, 1324, 3218, False, 1842.0000, 0.9261, 0.9512, 48.4284, 200.2670, 131.0000, 120.2772, 0.0000
390, 1322, 4743, False, 2054.0000, 0.9643, 0.9134, 51.1394, 192.3259, 77.0000, 66.6305, 0.0000
391, 1423, 3874, False, 38087.0000, 0.8302, 0.8422, 220.2132, 1084.5555, 171.0000, 79.0576, 0.0020
392, 1320, 1964, False, 2360.0000, 0.9776, 0.7417, 54.8165, 188.4092, 60.0000, 56.0653, 0.0000
393, 1394, 4113, False, 33314.0000, 0.9866, 0.3232, 205.9532, 700.3991, 146.0000, 76.3979, 0.0000
394, 1327, 12285, False, 3957.0000, 0.9819, 0.5955, 70.9803, 245.1371, 45.0000, 42.2674, 0.0000
395, 1333, 5022, False, 1735.0000, 0.9623, 0.9573, 47.0008, 208.8173, 41.0000, 33.7823, 0.0879
396, 1337, 3243, False, 1615.0000, 0.9176, 0.9413, 45.3462, 187.9828, 139.0000, 127.4544, 0.0000
397, 1326, 11795, False, 1476.0000, 0.9833, 0.5046, 43.3509, 142.5685, 44.0000, 39.5768, 0.0211
398, 1343, 1865, False, 1948.0000, 0.9489, 0.8995, 49.8023, 191.0955, 60.0000, 55.8282, 0.0000
399, 1539, 1414, False, 28888.0000, 0.6326, 0.9607, 191.7846, 1141.8864, 59.0000, 33.9984, 0.0001
400, 1363, 1813, False, 4553.0000, 0.9374, 0.7785, 76.1384, 277.9655, 62.0000, 55.7810, 0.0000
401, 1347, 7745, False, 2895.0000, 0.9679, 0.8649, 60.7127, 220.4508, 83.0000, 72.7187, 0.0000
402, 1360, 3513, False, 1100.0000, 0.9632, 0.8632, 37.4241, 141.0538, 169.0000, 156.1890, 0.0000
403, 1386, 4798, False, 4570.0000, 0.9519, 0.9123, 76.2804, 301.2376, 66.0000, 55.9187, 0.0013
404, 1340, 4267, False, 339.0000, 0.9631, 0.8957, 20.7757, 75.0122, 139.0000, 123.9231, 0.0003
405, 1342, 4306, False, 412.0000, 0.9786, 0.7918, 22.9036, 77.3553, 136.0000, 121.1854, 0.0000
406, 1349, 3752, False, 556.0000, 0.9488, 0.7682, 26.6068, 91.4975, 174.0000, 159.1002, 0.0000
407, 1383, 1586, False, 5074.0000, 0.9858, 0.6054, 80.3767, 269.8650, 62.0000, 55.2728, 0.0000
408, 1448, 7854, False, 12522.0000, 0.8873, 0.9423, 126.2676, 552.7178, 78.0000, 60.8777, 0.0000
409, 1409, 7704, False, 8754.0000, 0.9661, 0.3497, 105.5743, 375.7473, 86.0000, 72.0263, 0.0000
410, 1383, 3627, False, 3906.0000, 0.9836, 0.6037, 70.5214, 237.2376, 177.0000, 161.3563, 0.0000
411, 1375, 11835, False, 3487.0000, 0.9520, 0.8034, 66.6317, 241.0366, 43.0000, 39.5574, 0.0006
412, 1365, 4296, False, 778.0000, 0.9373, 0.8202, 31.4735, 113.9828, 137.0000, 122.8968, 0.0000
413, 1377, 8058, False, 1428.0000, 0.9695, 0.7562, 42.6402, 147.7817, 59.0000, 45.9707, 0.0000
414, 1412, 7929, False, 4837.0000, 0.9791, 0.9136, 78.4771, 309.7645, 70.0000, 57.7659, 0.0000
415, 1391, 3271, False, 858.0000, 0.9839, 0.9251, 33.0521, 126.4264, 157.0000, 144.8490, 0.0004
416, 1389, 4259, False, 1798.0000, 0.9254, 0.7982, 47.8465, 174.5097, 138.0000, 124.5709, 0.0000
417, 1398, 3223, False, 1019.0000, 0.9506, 0.9497, 36.0199, 149.2548, 147.0000, 135.9567, 0.0000
418, 1492, 3774, False, 21709.0000, 0.9625, 0.8899, 166.2551, 632.7250, 178.0000, 115.1254, 0.0000
419, 1392, 3246, False, 910.0000, 0.9430, 0.8733, 34.0389, 128.7696, 148.0000, 137.2495, 0.0000
420, 1420, 3184, False, 4089.0000, 0.9778, 0.7645, 72.1545, 250.8944, 139.0000, 126.3060, 0.0000
421, 1426, 6246, False, 4379.0000, 0.9867, 0.8351, 74.6694, 270.5929, 20.0000, 15.2147, 0.0000
422, 1640, 6416, False, 43025.0000, 0.6520, 0.9838, 234.0537, 1564.8225, 29.0000, 12.3449, 0.0000
423, 1415, 11808, False, 1687.0000, 0.9657, 0.7806, 46.3460, 160.8528, 43.0000, 39.7989, 0.0000
424, 1423, 8035, False, 2967.0000, 0.9834, 0.4312, 61.4630, 205.5807, 63.0000, 51.2964, 0.0000
425, 1467, 4693, False, 6376.0000, 0.8880, 0.9671, 90.1009, 425.3869, 84.0000, 71.7078, 0.0000
426, 1451, 12053, False, 5801.0000, 0.8354, 0.7439, 85.9422, 401.0610, 46.0000, 42.0480, 0.0000
427, 1594, 2757, False, 13452.0000, 0.8847, 0.9907, 130.8725, 825.9483, 108.0000, 81.8078, 0.0000
428, 1449, 3552, False, 3074.0000, 0.9688, 0.9532, 62.5615, 266.6102, 180.0000, 166.6703, 0.0000
429, 1502, 9676, False, 27514.0000, 0.9920, 0.4157, 187.1681, 630.3818, 25.0000, 14.4670, 0.0023
430, 1436, 7779, False, 1902.0000, 0.9845, 0.6693, 49.2108, 164.0244, 79.0000, 69.2237, 0.0000
431, 1540, 3675, False, 19942.0000, 0.9410, 0.8584, 159.3454, 614.0559, 180.0000, 120.3103, 0.0000
432, 1636, 11221, False, 79978.0000, 0.8861, 0.8958, 319.1099, 1383.8864, 20.0000, 3.6249, 0.0374
433, 1464, 5857, False, 4926.0000, 0.9062, 0.8827, 79.1958, 319.0193, 18.0000, 13.0270, 0.0080
434, 1472, 4394, False, 4005.0000, 0.9730, 0.8046, 71.4096, 253.8234, 124.0000, 108.8600, 0.0000
435, 1455, 3981, False, 1336.0000, 0.9738, 0.7389, 41.2438, 146.8112, 161.0000, 147.4171, 0.0000
436, 1477, 3204, False, 2679.0000, 0.8069, 0.8768, 58.4038, 251.4092, 153.0000, 141.9114, 0.0000
437, 1453, 1579, False, 808.0000, 0.9688, 0.8039, 32.0746, 111.7401, 58.0000, 52.7593, 0.0000
438, 1496, 4457, False, 6691.0000, 0.9115, 0.8696, 92.2998, 385.4041, 110.0000, 92.7611, 0.0000
439, 1595, 4980, False, 12616.0000, 0.8439, 0.9850, 126.7406, 690.8183, 37.0000, 28.2121, 0.0000
440, 1575, 5972, False, 12263.0000, 0.9236, 0.9810, 124.9549, 641.5290, 17.0000, 12.2618, 0.0000
441, 1477, 1676, False, 2314.0000, 0.9768, 0.7784, 54.2796, 190.6518, 60.0000, 55.2535, 0.0000
442, 1475, 4019, False, 1377.0000, 0.9801, 0.6289, 41.8718, 141.9828, 152.0000, 138.8368, 0.0000
443, 1542, 1793, False, 8402.0000, 0.9607, 0.9452, 103.4300, 440.6589, 61.0000, 51.5541, 0.0000
444, 1469, 11773, False, 995.0000, 0.9851, 0.5358, 35.5932, 117.0122, 43.0000, 39.4220, 0.0000
445, 1532, 4295, False, 7829.0000, 0.9181, 0.9360, 99.8408, 427.9310, 128.0000, 108.1310, 0.0000
446, 1505, 7726, False, 9122.0000, 0.9009, 0.7681, 107.7705, 419.1615, 84.0000, 69.5432, 0.0000
447, 1540, 9530, False, 5318.0000, 0.8630, 0.9671, 82.2866, 390.4924, 30.0000, 24.3422, 0.0000
448, 1498, 2071, False, 1700.0000, 0.9737, 0.9026, 46.5243, 175.4386, 62.0000, 57.5524, 0.0000
449, 1537, 3140, False, 7343.0000, 0.9559, 0.9028, 96.6923, 380.3919, 148.0000, 127.8284, 0.0000
450, 1493, 1918, False, 810.0000, 0.8747, 0.9331, 32.1142, 131.8406, 58.0000, 52.9552, 0.0005
451, 1480, 4208, False, 338.0000, 0.9685, 0.6590, 20.7450, 67.6985, 137.0000, 122.5406, 0.0000
452, 1604, 7975, False, 25394.0000, 0.9750, 0.8517, 179.8128, 685.1097, 78.0000, 47.1566, 0.0000
453, 1498, 3968, False, 1740.0000, 0.8864, 0.7989, 47.0684, 181.8234, 162.0000, 148.6281, 0.0000
454, 1515, 3468, False, 4652.0000, 0.7478, 0.9408, 76.9617, 367.3625, 183.0000, 166.1512, 0.0000
455, 1555, 4122, False, 21396.0000, 0.9513, 0.7256, 165.0522, 588.0732, 139.0000, 91.9254, 0.0000
456, 1509, 8055, False, 902.0000, 0.9836, 0.8822, 33.8890, 121.8406, 68.0000, 54.8366, 0.0000
457, 1520, 1111, False, 3517.0000, 0.9852, 0.5388, 66.9177, 221.8234, 37.0000, 31.0450, 0.0013
458, 1566, 3353, False, 7505.0000, 0.9786, 0.9219, 97.7531, 392.2914, 184.0000, 159.3059, 0.0000
459, 1534, 1665, False, 2886.0000, 0.9843, 0.6766, 60.6182, 211.1787, 61.0000, 56.0603, 0.0000
460, 1605, 12657, False, 8796.0000, 0.8278, 0.8752, 105.8273, 476.0904, 21.0000, 18.7190, 0.0000
461, 1543, 3206, False, 833.0000, 0.9297, 0.8873, 32.5670, 122.3259, 162.0000, 151.3070, 0.0359
462, 1544, 4009, False, 1659.0000, 0.9673, 0.7419, 45.9598, 165.1960, 148.0000, 134.4176, 0.0000
463, 1646, 1892, False, 8464.0000, 0.8870, 0.9835, 103.8109, 522.9949, 62.0000, 52.2415, 0.0000
464, 1552, 4611, False, 1148.0000, 0.9729, 0.7385, 38.2319, 130.3675, 93.0000, 82.4703, 0.0000
465, 1669, 4666, False, 25291.0000, 0.9731, 0.9487, 179.4478, 767.7788, 76.0000, 46.8255, 0.0020
466, 1581, 7565, False, 6496.0000, 0.9880, 0.8383, 90.9448, 319.2620, 98.0000, 83.1466, 0.0000
467, 1688, 1216, False, 29293.0000, 0.7245, 0.8411, 193.1243, 1065.3768, 48.0000, 28.0792, 0.0001
468, 1721, 3463, False, 55476.0000, 0.9418, 0.8571, 265.7710, 1021.9037, 198.0000, 59.0510, 0.0281
469, 1581, 7107, False, 3232.0000, 0.9709, 0.6912, 64.1491, 220.4508, 83.0000, 72.4849, 0.0000
470, 1575, 3995, False, 2156.0000, 0.9431, 0.8856, 52.3937, 197.2376, 154.0000, 139.9793, 0.0000
471, 1622, 7641, False, 10455.0000, 0.8219, 0.9081, 115.3764, 518.3158, 93.0000, 75.3070, 0.0000
